text,response,timestamp
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.07116222381591797
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.05543398857116699
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.07329487800598145
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.05211305618286133
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.05313301086425781
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.057105302810668945
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.07277512550354004
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.08689737319946289
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.056899070739746094
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.12163400650024414
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.05136394500732422
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.14416098594665527
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.07184410095214844
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.12007713317871094
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.1348271369934082
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.061756134033203125
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.14153790473937988
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.05730271339416504
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.12812185287475586
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.06794381141662598
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.06609463691711426
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.05454587936401367
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.13871312141418457
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.06872701644897461
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.052655696868896484
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.06611323356628418
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.06930875778198242
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.05245208740234375
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.0585479736328125
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.06673192977905273
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.1313307285308838
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.06791114807128906
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.05409502983093262
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.05301094055175781
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.06918573379516602
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.05940413475036621
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.05683183670043945
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.12364792823791504
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.05690908432006836
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.05486321449279785
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.05436062812805176
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.06893515586853027
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.07403779029846191
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.22290301322937012
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.09372472763061523
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.054305076599121094
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.06738686561584473
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.052152156829833984
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.0780341625213623
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.20607423782348633
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.07666325569152832
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.0521240234375
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.05994224548339844
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.05403327941894531
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.25240492820739746
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.06474804878234863
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.05304408073425293
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.06314611434936523
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.06701493263244629
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.0724022388458252
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.05277681350708008
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.06066608428955078
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.06763124465942383
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.06986427307128906
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.06761479377746582
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.05321097373962402
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.05303597450256348
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.054531097412109375
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.06672835350036621
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.07411408424377441
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.05306696891784668
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.05525088310241699
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.055258989334106445
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.06253790855407715
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.05366396903991699
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.07939815521240234
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.05211520195007324
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.05719876289367676
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.052926063537597656
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.07333827018737793
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.07066488265991211
Local community center is offering free meals to those in need this winter.,{'prediction': 'FAKE'},0.05548501014709473
